levelId,nbSentries,nbTrees,totalEnergy,heightGap,maxJump,codeST
870,4,13,36,1,24,82837647
871,3,26,46,0,38,27425145
872,3,12,32,0,24,84465966
873,2,19,36,0,28,94091079
874,2,16,33,0,25,57889488
875,3,25,45,0,37,67672585
876,2,13,30,0,22,58528371
877,4,20,43,0,35,70498795
878,2,26,43,0,35,84575546
879,4,23,46,0,38,49525904
880,2,12,29,0,21,33689523
881,4,27,50,1,38,68706325
882,2,30,47,1,35,67028869
883,3,25,45,0,37,81750555
884,3,24,44,0,36,17776997
885,2,28,45,0,37,21550744
886,4,20,43,0,35,58739454
887,3,28,48,0,40,73645986
888,4,17,40,0,32,62456819
889,4,26,49,1,37,44577496
890,2,27,44,0,36,59844991
891,3,30,50,1,38,12826264
892,1,18,32,0,24,64089706
893,8,24,59,0,51,79033806
894,6,19,48,0,40,04998857
895,1,31,45,0,37,79987885
896,3,19,39,0,31,33750946
897,2,18,35,0,27,74158495
898,3,23,43,0,35,89944211
899,2,17,34,0,26,60688596
900,3,22,42,0,34,27499945
901,2,23,40,0,32,76576947
902,4,20,43,0,35,70253443
903,1,18,32,0,24,63914444
904,5,19,45,0,37,54325748
905,4,18,41,0,33,61964897
906,2,31,48,0,40,99757946
907,3,19,39,0,31,45436512
908,2,19,36,0,28,44999979
909,3,20,40,0,32,09790328
910,5,25,51,0,43,47942680
911,1,15,29,0,21,46544478
912,3,17,37,1,25,81663866
913,2,19,36,0,28,75775246
914,2,16,33,0,25,66894973
915,3,19,39,0,31,14700875
916,1,16,30,0,22,33117306
917,5,23,49,0,41,06545800
918,1,26,40,1,28,98492598
919,7,19,51,0,43,74773528
920,2,21,38,0,30,58658711
921,3,23,43,0,35,80528195
922,1,13,27,0,19,42274396
923,5,17,43,0,35,34934645
924,5,28,54,0,46,50770467
925,1,27,41,0,33,86150657
926,3,12,32,0,24,82788493
927,2,30,47,0,39,98958868
928,3,18,38,0,30,03375805
929,2,15,32,0,24,67505355
930,3,21,41,0,33,04485563
931,4,25,48,1,36,18845563
932,2,20,37,2,21,68675244
933,3,26,46,1,34,85418534
934,3,28,48,1,36,59150648
935,2,29,46,0,38,45048996
936,4,16,39,0,31,97959599
937,2,22,39,0,31,48469772
938,4,19,42,0,34,43323677
939,6,17,46,1,34,46881949
940,3,21,41,0,33,42916578
941,2,19,36,0,28,46624758
942,5,11,37,0,29,80989686
943,1,22,36,0,28,67548708
944,1,28,42,0,34,16374778
945,5,13,39,0,31,68755644
946,2,24,41,0,33,37167648
947,3,14,34,0,26,73954894
948,2,18,35,0,27,96742934
949,3,31,51,0,43,14739997
950,4,11,34,0,26,58596966
951,3,24,44,0,36,52889982
952,3,12,32,0,24,77564532
953,2,13,30,0,22,18556452
954,2,17,34,0,26,99578645
955,3,12,32,0,24,03864278
956,2,21,38,0,30,57057694
957,4,20,43,1,31,12592593
958,1,28,42,0,34,33796794
959,4,25,48,1,36,73657704
960,2,22,39,0,31,19754287
961,3,16,36,0,28,19321572
962,3,21,41,0,33,32764737
963,4,14,37,0,29,66459728
964,4,13,36,0,28,22396481
965,4,23,46,1,34,42464052
966,3,19,39,0,31,99455759
967,2,23,40,0,32,10905081
968,3,21,41,0,33,70958486
969,2,15,32,0,24,55909155
970,1,17,31,1,19,00669248
971,5,12,38,0,30,21465547
972,2,18,35,0,27,93880359
973,3,26,46,1,34,35244972
974,3,18,38,1,26,25466579
975,2,18,35,0,27,58794666
976,5,25,51,1,39,13076508
977,1,31,45,1,33,26576736
978,8,22,57,0,49,56675278
979,1,26,40,0,32,67897546
980,5,15,41,0,33,87999892
981,1,24,38,1,26,26651937
982,3,28,48,0,40,94957914
983,2,14,31,1,19,68819386
984,2,16,33,0,25,88480929
985,3,17,37,0,29,87315378
986,1,19,33,0,25,66667488
987,5,21,47,0,39,76906776
988,1,12,26,0,18,35893747
989,6,10,39,0,31,06592886
990,3,31,51,0,43,75818026
991,2,27,44,0,36,61442799
992,4,26,49,0,41,18946598
993,4,17,40,0,32,22691477
994,2,25,42,0,34,85851974
995,4,21,44,0,36,49884866
996,2,31,48,0,40,58777316
997,3,19,39,0,31,75959796
998,2,20,37,0,29,15876625
999,3,14,34,0,26,68590692
1000,4,19,42,0,34,95257965
1001,3,29,49,0,41,87710146
1002,6,19,48,1,36,05908215
1003,2,16,33,0,25,45885690
1004,2,23,40,1,28,98374280
1005,6,27,56,0,48,43865662
1006,3,26,46,0,38,76746466
1007,4,12,35,0,27,65524713
1008,3,18,38,0,30,91469302
1009,4,17,40,0,32,85675892
1010,5,15,41,1,29,89941657
1011,5,17,43,1,31,66600587
1012,4,18,41,0,33,08749877
1013,3,18,38,0,30,52148960
1014,3,20,40,1,28,54341819
1015,4,19,42,0,34,55167949
1016,4,16,39,0,31,60995905
1017,5,26,52,0,44,92591949
1018,1,24,38,0,30,44541414
1019,5,25,51,0,43,94270965
1020,3,30,50,0,42,67995472
1021,4,18,41,0,33,15729864
1022,3,24,44,0,36,33440455
1023,5,22,48,0,40,77147951
1024,5,24,50,0,42,15566662
1025,4,22,45,0,37,80978757
1026,4,22,45,0,37,74891574
1027,3,20,40,1,28,85888589
1028,4,11,34,0,26,38878835
1029,3,22,42,0,34,71046753
1030,2,18,35,0,27,75867496
1031,6,16,45,0,37,44790069
1032,3,17,37,1,25,54866559
1033,4,10,33,0,25,83779892
1034,4,17,40,0,32,71547583
1035,3,23,43,0,35,76065037
1036,6,30,59,0,51,76784926
1037,2,16,33,0,25,78817354
1038,4,23,46,0,38,40877428
1039,2,16,33,0,25,61972663
1040,4,18,41,0,33,13954663
1041,3,30,50,0,42,01631929
1042,5,10,36,1,24,98484397
1043,3,28,48,0,40,34958867
1044,4,27,50,0,42,85966660
1045,5,24,50,0,42,96249575
1046,3,15,35,1,23,77278897
1047,4,29,52,0,44,84795614
1048,3,25,45,0,37,52599648
1049,4,17,40,1,28,89843321
1050,6,20,49,0,41,79043966
1051,2,26,43,1,31,52274649
1052,4,26,49,0,41,16294293
1053,3,28,48,0,40,87820949
1054,3,19,39,0,31,59064895
1055,4,23,46,0,38,20429928
1056,2,16,33,0,25,58681899
1057,6,19,48,0,40,64644396
1058,2,24,41,0,33,00480848
1059,8,19,54,0,46,12316165
1060,3,20,40,0,32,59997957
1061,4,18,41,0,33,47508801
1062,2,21,38,0,30,93693531
1063,6,19,48,0,40,78272137
1064,6,13,42,0,34,89078463
1065,2,13,30,0,22,74359948
1066,4,21,44,1,32,59209197
1067,3,23,43,0,35,82684679
1068,4,19,42,0,34,38979268
1069,3,29,49,0,41,26464466
1070,6,24,53,1,41,75266570
1071,5,16,42,0,34,56262045
1072,3,19,39,0,31,57514580
1073,4,27,50,0,42,74589245
1074,4,27,50,0,42,44490774
1075,3,19,39,0,31,99712789
1076,5,25,51,0,43,41665288
1077,2,29,46,0,38,45661092
1078,5,19,45,1,33,54966168
1079,1,21,35,0,27,46457929
1080,5,12,38,0,30,30064886
1081,2,18,35,0,27,35513219
1082,4,15,38,0,30,86653971
1083,3,19,39,0,31,79583852
1084,3,16,36,0,28,59515546
1085,4,30,53,1,41,69766348
1086,6,15,44,1,32,85974771
1087,5,28,54,0,46,54747775
1088,1,25,39,0,31,64659536
1089,5,19,45,0,37,79845903
1090,4,29,52,0,44,44878491
1091,3,27,47,0,39,94837689
1092,6,11,40,0,32,76741865
1093,2,27,44,0,36,67447713
1094,2,26,43,0,35,37388984
1095,6,16,45,0,37,09660669
1096,3,30,50,0,42,57956571
1097,4,23,46,0,38,37411496
1098,3,21,41,0,33,86060859
1099,4,29,52,0,44,30852955
1100,3,30,50,0,42,80401746
1101,4,13,36,0,28,88936840
1102,1,27,41,0,33,93655998
1103,5,30,56,0,48,67395984
1104,5,20,46,1,34,85604600
1105,1,20,34,0,26,02657787
1106,4,16,39,1,27,65058256
1107,3,18,38,0,30,34704845
1108,4,24,47,0,39,84728778
1109,3,18,38,0,30,11285522
1110,2,29,46,0,38,04463549
1111,7,22,54,0,46,38774675
1112,3,29,49,0,41,19721656
1113,4,11,34,1,22,74366725
1114,4,24,47,0,39,95180899
1115,3,24,44,0,36,56896570
1116,5,25,51,0,43,99544548
1117,2,19,36,1,24,44559496
1118,6,29,58,0,50,55998968
1119,2,19,36,0,28,66066839
1120,4,16,39,0,31,30911790
1121,3,24,44,0,36,78474948
1122,7,27,59,0,51,67557946
1123,2,14,31,0,23,97537665
1124,2,24,41,0,33,61802721
1125,8,24,59,0,51,83083776
1126,3,30,50,0,42,96681718
1127,4,13,36,0,28,86560755
1128,3,26,46,0,38,49685617
1129,4,23,46,0,38,96415862
1130,5,18,44,0,36,30878672
1131,1,15,29,1,17,83055824
1132,4,26,49,1,37,85188312
1133,3,23,43,1,31,62844512
1134,3,19,39,0,31,46043618
1135,4,26,49,0,41,33091953
1136,1,10,24,0,16,61469778
1137,5,31,57,0,49,14688464
1138,3,22,42,0,34,48792587
1139,5,25,51,1,39,52455577
1140,3,25,45,0,37,46438977
1141,4,22,45,0,37,79847479
1142,2,30,47,0,39,55863488
1143,7,18,50,0,42,53819149
1144,3,19,39,0,31,95106844
1145,2,16,33,0,25,35756693
1146,4,20,43,0,35,97996554
1147,3,13,33,0,25,52389448
1148,4,23,46,0,38,46064151
1149,3,20,40,0,32,52423078
1150,1,19,33,0,25,39437597
1151,5,14,40,0,32,10787297
1152,3,20,40,0,32,48543827
1153,4,19,42,1,30,98845539
1154,4,24,47,0,39,64233499
1155,3,25,45,0,37,98699255
1156,5,16,42,0,34,26546917
1157,1,14,28,1,16,50962869
1158,5,22,48,0,40,48589370
1159,3,18,38,0,30,56094721
1160,4,20,43,0,35,66582456
1161,3,23,43,0,35,77402576
1162,5,21,47,0,39,04807706
1163,1,26,40,0,32,05958715
1164,1,29,43,0,35,04455087
1165,5,13,39,0,31,98441396
1166,3,12,32,0,24,23239634
1167,4,16,39,0,31,35095926
1168,3,24,44,0,36,25278925
1169,4,17,40,0,32,70964675
1170,7,17,49,0,41,44565545
1171,2,20,37,0,29,08145580
1172,4,16,39,0,31,57866686
1173,3,21,41,0,33,81287351
1174,3,24,44,0,36,55406964
1175,4,26,49,1,37,66525694
1176,2,21,38,0,30,98288673
1177,8,18,53,0,45,69526686
1178,2,14,31,0,23,97988287
1179,6,20,49,0,41,94376829
1180,2,24,41,1,29,48995592
1181,7,24,56,0,48,49149796
1182,3,21,41,0,33,91588584
1183,4,25,48,0,40,94754794
1184,4,25,48,0,40,88472065
1185,3,15,35,1,23,67596198
1186,7,27,59,1,47,68739381
1187,2,18,35,0,27,81871863
1188,6,11,40,0,32,73336158
1189,2,11,28,0,20,99126153
1190,3,23,43,0,35,61171670
1191,4,18,41,2,25,58830941
1192,1,26,40,1,28,52465064
1193,5,22,48,0,40,78416535
1194,5,28,54,0,46,48755444
1195,1,18,32,0,24,43651210
1196,4,17,40,0,32,96868581
1197,3,10,30,0,22,05257966
1198,4,22,45,0,37,64870775
1199,3,20,40,0,32,37778727
1200,4,17,40,0,32,53696054
1201,3,28,48,0,40,55565311
1202,7,22,54,0,46,46306925
1203,2,29,46,0,38,51538356
1204,2,27,44,0,36,66196065
1205,2,14,31,0,23,41566756
1206,3,16,36,0,28,44995369
1207,4,21,44,0,36,00786433
1208,3,13,33,0,25,89940477
1209,4,16,39,0,31,78778984
1210,5,22,48,0,40,92277684
1211,1,23,37,1,25,41734908
1212,4,19,42,0,34,99925960
1213,3,18,38,0,30,98575915
1214,3,18,38,0,30,75346433
1215,4,27,50,0,42,75041368
1216,1,22,36,0,28,38519733
1217,5,24,50,0,42,80241003
1218,2,29,46,0,38,67497475
1219,5,21,47,0,39,43556152
1220,3,17,37,0,29,27828476
1221,4,13,36,0,28,79157109
1222,1,20,34,0,26,55969898
1223,5,16,42,1,30,54257094
1224,5,15,41,0,33,99635894
1225,1,30,44,0,36,45513877
1226,4,13,36,1,24,39477587
1227,3,18,38,0,30,94643987
1228,4,24,47,0,39,89823322
1229,3,22,42,0,34,83765969
1230,2,24,41,0,33,26961259
1231,7,22,54,0,46,49826198
1232,3,30,50,1,38,22699733
1233,4,23,46,0,38,43328509
1234,4,17,40,0,32,82822532
1235,3,15,35,0,27,68647995
1236,8,24,59,0,51,33476558
1237,2,26,43,0,35,70054645
1238,6,24,53,0,45,50335783
1239,2,24,41,0,33,57205795
1240,4,17,40,0,32,74918267
1241,3,27,47,1,35,94869848
1242,5,14,40,0,32,86542846
1243,1,30,44,0,36,95622784
1244,1,20,34,0,26,91297812
1245,5,21,47,0,39,08155743
1246,3,27,47,0,39,76494701
1247,4,12,35,0,27,59656303
1248,3,26,46,0,38,65768765
1249,4,21,44,0,36,02586977
1250,7,20,52,0,44,92040317
1251,2,17,34,0,26,81826566
1252,4,25,48,0,40,79563765
1253,3,28,48,0,40,74055846
1254,3,25,45,0,37,85806949
1255,4,21,44,0,36,85866122
1256,2,18,35,1,23,84408883
1257,4,28,51,0,43,11097066
1258,2,24,41,0,33,28792596
1259,6,27,56,0,48,44284488
1260,3,27,47,0,39,96899318
1261,4,13,36,0,28,98729476
1262,2,24,41,0,33,23223708
1263,7,13,45,0,37,46880294
1264,8,23,58,0,50,28746843
1265,2,28,45,0,37,98744849
1266,4,19,42,0,34,26538961
1267,3,24,44,0,36,69698897
1268,4,16,39,1,27,10404975
1269,3,25,45,1,33,94625700
1270,1,18,32,0,24,77344916
1271,5,13,39,0,31,05955583
1272,3,15,35,1,23,45055837
1273,4,17,40,0,32,38378255
1274,4,16,39,0,31,14662486
1275,3,21,41,0,33,08756908
1276,5,25,51,0,43,81265745
1277,1,19,33,0,25,96043612
1278,5,18,44,0,36,96274758
1279,1,27,41,0,33,94767767
1280,5,11,37,0,29,47792207
1281,1,28,42,0,34,97564289
1282,4,16,39,0,31,30754782
1283,3,17,37,1,25,09817978
1284,3,15,35,0,27,22270248
1285,4,24,47,1,35,66353178
1286,1,12,26,0,18,27441437
1287,5,26,52,1,40,79798291
1288,5,12,38,1,26,17647525
1289,5,21,47,2,31,25828099
1290,4,24,47,0,39,68583448
1291,3,23,43,0,35,43774106
1292,4,27,50,0,42,74888150
1293,2,19,36,0,28,68558867
1294,2,16,33,0,25,58816846
1295,7,25,57,0,49,57694260
1296,3,12,32,0,24,79767921
1297,4,12,35,0,27,95335976
1298,3,23,43,0,35,92977855
1299,4,24,47,0,39,43836512
1300,3,25,45,0,37,33865397
1301,4,18,41,0,33,77444889
1302,2,11,28,0,20,45464058
1303,5,28,54,0,46,51844525
1304,5,22,48,0,40,30654624
1305,7,21,53,0,45,87847547
1306,4,10,33,1,21,42054042
1307,3,16,36,0,28,51449199
1308,4,25,48,0,40,98973894
1309,3,16,36,0,28,62515886
1310,2,31,48,1,36,76676724
1311,6,21,50,0,42,85597090
1312,3,15,35,0,27,45596602
1313,4,11,34,0,26,47405643
1314,4,28,51,0,43,97571158
1315,3,22,42,0,34,49427154
1316,6,25,54,1,42,46795751
1317,2,20,37,0,29,88542529
1318,8,24,59,0,51,25839918
1319,2,23,40,0,32,28274898
1320,4,20,43,0,35,95339648
1321,3,23,43,0,35,19838746
1322,6,29,58,0,50,86664405
1323,2,22,39,0,31,75699214
1324,2,29,46,0,38,76288485
1325,6,21,50,0,42,47417937
1326,3,23,43,0,35,42954967
1327,4,17,40,0,32,58858586
1328,3,26,46,0,38,54975360
1329,4,21,44,0,36,97965495
1330,5,22,48,0,40,08185752
1331,4,28,51,0,43,38072587
1332,4,27,50,0,42,31818782
1333,3,28,48,0,40,73649016
1334,3,24,44,1,32,45059689
1335,4,20,43,0,35,72657745
1336,3,17,37,0,29,79274456
1337,5,21,47,1,35,90758262
1338,1,19,33,0,25,18204257
1339,5,14,40,0,32,37505448
1340,3,17,37,1,25,61697732
1341,4,16,39,0,31,14405264
1342,2,15,32,0,24,86478647
1343,6,19,48,0,40,49554657
1344,6,16,45,0,37,71898468
1345,2,14,31,0,23,92587479
1346,4,27,50,0,42,55976766
1347,3,28,48,0,40,90038726
1348,4,16,39,0,31,56497998
1349,3,22,42,0,34,97953380
1350,4,21,44,0,36,66389907
1351,5,25,51,0,43,54616215
1352,3,14,34,0,26,76564806
1353,4,29,52,0,44,17474279
1354,4,19,42,0,34,59283878
1355,3,32,52,1,40,88757983
1356,5,31,57,0,49,19898983
1357,3,23,43,1,31,02854927
1358,5,23,49,0,41,74377428
1359,1,25,39,0,31,76230854
1360,4,13,36,0,28,55688588
1361,3,20,40,0,32,99446755
1362,5,24,50,0,42,78914485
1363,1,18,32,0,24,54219883
1364,5,21,47,0,39,83497494
1365,5,17,43,0,35,63575887
1366,3,24,44,0,36,60888726
1367,4,14,37,0,29,47899168
1368,3,27,47,0,39,25772757
1369,4,19,42,0,34,48648171
1370,6,21,50,0,42,98898978
1371,2,18,35,0,27,54944760
1372,4,25,48,0,40,87192289
1373,3,26,46,1,34,76164856
1374,3,20,40,0,32,85784497
1375,4,20,43,0,35,47406958
1376,2,24,41,0,33,43479955
1377,6,22,51,0,43,98393879
1378,2,25,42,0,34,35622475
1379,5,32,58,0,50,78658278
1380,2,15,32,2,16,56344104
1381,6,25,54,0,46,19059248
1382,3,22,42,1,30,58116529
1383,4,26,49,0,41,76461840
1384,4,13,36,0,28,88662446
1385,3,13,33,0,25,04728457
1386,6,28,57,0,49,88565898
1387,2,22,39,0,31,23493085
1388,7,19,51,2,35,68755878
1389,2,23,40,0,32,40784493
1390,3,15,35,0,27,95288864
1391,4,24,47,1,35,83481556
1392,5,19,45,0,37,98776528
1393,5,20,46,0,38,15697768
1394,5,16,42,0,34,53470346
1395,1,25,39,0,31,46092860
1396,4,12,35,0,27,73544897
1397,3,30,50,0,42,50818912
1398,4,17,40,0,32,78343842
1399,3,21,41,0,33,50799166
1400,4,23,46,0,38,57286560
1401,3,18,38,0,30,86959859
1402,5,18,44,1,32,70248585
1403,1,22,36,0,28,65786798
1404,1,30,44,0,36,73876905
1405,5,23,49,1,37,46147597
1406,3,20,40,0,32,94571565
1407,4,21,44,0,36,48460345
1408,3,20,40,0,32,46407535
1409,4,25,48,1,36,65663585
1410,8,24,59,0,51,76383544
1411,2,21,38,0,30,95808653
1412,4,27,50,0,42,76164531
1413,3,25,45,0,37,34058976
1414,3,28,48,0,40,13722097
1415,4,31,54,1,42,87572668
1416,2,21,38,0,30,88950859
1417,7,22,54,0,46,95511605
1418,2,24,41,0,33,04997828
1419,6,14,43,0,35,89095794
1420,3,15,35,0,27,27389943
1421,4,17,40,0,32,28646365
1422,2,30,47,0,39,42044176
1423,2,15,32,0,24,58890547
1424,7,27,59,0,51,99651197
1425,2,16,33,0,25,75949538
1426,4,18,41,0,33,70598177
1427,3,20,40,0,32,72869544
1428,4,14,37,0,29,71445366
1429,3,16,36,0,28,49925714
1430,1,27,41,0,33,18480056
1431,5,22,48,0,40,89684453
1432,3,15,35,0,27,52462489
1433,4,25,48,2,32,99914665
1434,4,20,43,0,35,94756698
1435,3,23,43,0,35,99416995
1436,5,18,44,0,36,60932688
1437,1,23,37,0,29,68758859
1438,5,20,46,0,38,28455539
1439,7,21,53,0,45,98784493
1440,4,24,47,0,39,84484978
1441,3,18,38,0,30,90785759
1442,8,24,59,0,51,08505721
1443,2,19,36,0,28,04878645
1444,2,20,37,0,29,94397947
1445,7,25,57,0,49,18444490
1446,3,23,43,0,35,73642449
1447,4,20,43,0,35,03464869
1448,3,14,34,0,26,67571223
1449,4,19,42,1,30,79568168
1450,5,23,49,1,37,55688278
1451,1,19,33,0,25,15649788
1452,4,13,36,1,24,90587859
1453,3,14,34,0,26,44899864
1454,3,30,50,0,42,66054717
1455,4,14,37,1,25,57224058
1456,1,26,40,0,32,15545489
1457,5,27,53,0,45,14564578
1458,5,23,49,0,41,82158629
1459,5,20,46,0,38,37590678
1460,3,11,31,0,23,29569665
1461,4,29,52,1,40,68328485
1462,1,18,32,0,24,43977685
1463,5,26,52,0,44,87841669
1464,5,20,46,0,38,87647254
1465,1,25,39,0,31,34088617
1466,4,17,40,0,32,92440831
1467,3,31,51,1,39,06101294
1468,4,21,44,0,36,24778539
1469,3,25,45,0,37,89875678
1470,2,24,41,0,33,68776544
1471,4,16,39,0,31,86147699
1472,3,13,33,0,25,22543724
1473,4,21,44,0,36,67075302
1474,4,15,38,0,30,13707521
1475,3,18,38,0,30,49988749
1476,7,27,59,0,51,80047437
1477,2,11,28,0,20,57805650
1478,6,21,50,1,38,25463754
1479,2,18,35,0,27,04865380
1480,7,17,49,1,37,09975541
1481,2,14,31,0,23,54652419
1482,4,23,46,0,38,45529900
1483,3,23,43,1,31,89544711
1484,3,28,48,0,40,88845155
1485,4,30,53,0,45,68847999
1486,2,28,45,0,37,49869311
1487,8,16,51,0,43,98350709
1488,2,26,43,0,35,43776546
1489,6,28,57,0,49,35860664
1490,4,26,49,0,41,66659797
1491,3,24,44,1,32,37476687
1492,5,12,38,0,30,34976389
1493,1,13,27,0,19,45648929
1494,1,17,31,0,23,36553054
1495,5,21,47,0,39,35173168
1496,3,17,37,0,29,58167766
1497,4,28,51,0,43,96958985
1498,3,15,35,0,27,16382955
1499,4,26,49,0,41,86988784
1500,3,14,34,0,26,57668987
1501,4,17,40,0,32,07051571
1502,2,31,48,0,40,44702753
1503,6,16,45,0,37,18090795
1504,6,13,42,0,34,85326555
1505,2,22,39,0,31,95250986
1506,4,22,45,0,37,58968160
1507,3,13,33,0,25,67802488
1508,4,20,43,0,35,74463598
1509,3,28,48,0,40,09458783
1510,3,10,30,0,22,25758340
1511,5,11,37,0,29,87877898
1512,3,23,43,0,35,40128878
1513,4,10,33,1,21,65666075
1514,4,20,43,0,35,67672697
1515,3,29,49,1,37,75720534
1516,5,23,49,0,41,79039573
1517,4,22,45,0,37,60583794
1518,5,17,43,1,31,39805094
1519,1,27,41,0,33,47375891
1520,4,14,37,0,29,64808618
1521,3,14,34,0,26,54555352
1522,5,18,44,0,36,73974988
1523,7,25,57,0,49,97095449
1524,2,25,42,1,30,92589798
1525,5,15,41,0,33,79783654
1526,3,25,45,1,33,88540884
1527,4,26,49,0,41,69968586
1528,3,12,32,0,24,10690838
1529,4,29,52,0,44,94717792
1530,6,25,54,0,46,50959854
1531,2,17,34,0,26,14889696
1532,4,22,45,0,37,55658245
1533,3,16,36,0,28,93867767
1534,3,19,39,0,31,72167855
1535,4,16,39,0,31,76545837
1536,2,14,31,1,19,07395446
1537,6,16,45,0,37,85905193
1538,2,13,30,0,22,11360508
1539,7,22,54,0,46,43257187
1540,3,21,41,1,29,49439433
1541,4,28,51,0,43,89441753
1542,5,19,45,0,37,56548694
1543,5,25,51,0,43,74364379
1544,5,24,50,0,42,87219407
1545,1,19,33,0,25,96645005
1546,4,16,39,1,27,70891180
1547,3,17,37,0,29,59102889
1548,4,29,52,0,44,13796151
1549,3,24,44,0,36,52992724
1550,2,26,43,0,35,39677581
1551,6,28,57,1,45,60590964
1552,3,30,50,0,42,14887993
1553,4,24,47,1,35,50366160
1554,4,24,47,0,39,75734681
1555,3,18,38,0,30,86545869
1556,6,30,59,0,51,13827997
1557,2,19,36,1,24,79024059
1558,7,20,52,0,44,86748545
1559,2,15,32,0,24,94387446
1560,4,31,54,1,42,19378597
1561,3,19,39,0,31,01775665
1562,6,14,43,0,35,45974674
1563,2,19,36,0,28,98856757
1564,2,28,45,0,37,06775497
1565,6,21,50,0,42,24377543
1566,3,14,34,0,26,84874792
1567,4,18,41,0,33,17581714
1568,3,18,38,0,30,25594547
1569,4,21,44,0,36,92745888
1570,5,21,47,0,39,84976469
1571,3,25,45,0,37,92095591
1572,4,21,44,1,32,19550607
1573,3,26,46,0,38,12126736
1574,3,26,46,0,38,77578436
1575,4,21,44,0,36,88574160
1576,4,29,52,0,44,52818195
1577,5,22,48,0,40,41858476
1578,1,12,26,0,18,09150220
1579,5,15,41,0,33,84436870
1580,4,27,50,0,42,57544593
1581,5,24,50,0,42,75340266
1582,3,21,41,0,33,49959395
1583,4,12,35,0,27,79097471
1584,4,28,51,0,43,54973092
1585,3,21,41,0,33,87999421
1586,5,16,42,1,30,46314885
1587,3,19,39,0,31,07979608
1588,5,20,46,0,38,75650303
1589,1,15,29,0,21,97557994
1590,3,30,50,0,42,24879846
1591,4,18,41,1,29,67930033
1592,2,20,37,1,25,71085785
1593,6,17,46,0,38,18724636
1594,6,25,54,0,46,75844124
1595,2,20,37,2,21,46487358
1596,4,29,52,0,44,76958461
1597,3,24,44,0,36,86626985
1598,4,16,39,0,31,17177445
1599,3,25,45,0,37,26959378
1600,4,27,50,0,42,73554654
1601,3,16,36,0,28,76464176
1602,5,21,47,1,35,95447647
1603,4,22,45,0,37,67694891
1604,3,25,45,0,37,44979438
1605,5,19,45,0,37,82640349
1606,3,31,51,1,39,62556947
1607,4,15,38,1,26,02474734
1608,3,20,40,0,32,86961977
1609,4,22,45,1,33,48491001
1610,6,18,47,0,39,92846585
1611,2,21,38,0,30,36895139
1612,4,22,45,0,37,77440826
1613,3,17,37,0,29,46990788
1614,3,22,42,0,34,49564694
1615,4,24,47,0,39,44677945
1616,2,20,37,1,25,88096507
1617,6,19,48,0,40,65494716
1618,2,18,35,0,27,85980449
1619,7,19,51,0,43,14764855
1620,3,24,44,0,36,76871616
1621,4,28,51,0,43,39699172
1622,2,27,44,0,36,68496723
1623,6,29,58,0,50,60598757
1624,6,25,54,0,46,42367076
1625,2,28,45,0,37,85203777
1626,4,24,47,0,39,87488871
1627,3,15,35,0,27,78956563
1628,4,26,49,0,41,24667591
1629,3,24,44,0,36,85670275
1630,3,16,36,0,28,14454748
1631,5,26,52,0,44,83915542
1632,3,22,42,0,34,59579612
1633,4,30,53,0,45,77755787
1634,4,21,44,1,32,97055829
1635,3,16,36,0,28,00577516
1636,5,20,46,0,38,76173765
1637,5,26,52,0,44,08959090
1638,5,21,47,0,39,97574349
1639,1,19,33,0,25,66554554
1640,4,11,34,0,26,35844508
1641,3,21,41,0,33,87686811
1642,6,28,57,0,49,50496548
1643,2,13,30,0,22,85874940
1644,2,16,33,0,25,32469891
1645,6,15,44,0,36,14158184
1646,3,23,43,0,35,39934565
1647,4,19,42,0,34,94543388
1648,3,29,49,0,41,66555126
1649,4,29,52,0,44,83441831
1650,5,22,48,0,40,71199276
1651,2,18,35,0,27,41886266
1652,4,16,39,1,27,95136766
1653,3,29,49,0,41,45775735
1654,3,19,39,0,31,45774884
1655,4,27,50,0,42,89454941
1656,6,15,44,0,36,54564445
1657,5,28,54,0,46,87569628
1658,1,19,33,0,25,95614748
1659,5,23,49,0,41,12298699
1660,3,21,41,1,29,75427657
1661,4,16,39,0,31,38979066
1662,4,14,37,1,25,09871095
1663,5,30,56,0,48,33488818
1664,5,18,44,0,36,96678715
1665,3,14,34,0,26,00076477
1666,4,20,43,0,35,21356774
1667,3,24,44,0,36,78589567
1668,4,21,44,0,36,97656419
1669,3,18,38,0,30,65814089
1670,2,11,28,0,20,98461575
1671,6,26,55,0,47,56831310
1672,3,23,43,0,35,95292914
1673,4,21,44,0,36,25437766
1674,4,17,40,0,32,92564885
1675,3,16,36,0,28,67978863
1676,6,24,53,1,41,87765757
1677,2,14,31,0,23,73991634
1678,7,20,52,0,44,44493161
1679,2,15,32,0,24,56707845
1680,6,15,44,0,36,72838991
1681,2,26,43,0,35,48527551
1682,4,26,49,0,41,96976745
1683,3,17,37,0,29,68782509
1684,3,22,42,0,34,16455148
1685,4,18,41,0,33,16808147
1686,2,29,46,0,38,87474911
1687,6,15,44,0,36,76501534
1688,2,23,40,0,32,92385598
1689,4,25,48,0,40,66870857
1690,4,13,36,0,28,77951877
1691,3,14,34,0,26,97162644
1692,5,22,48,0,40,90605759
1693,3,22,42,0,34,29981035
1694,4,31,54,0,46,84695018
1695,5,22,48,0,40,43354529
1696,3,29,49,1,37,79247879
1697,4,30,53,0,45,85117847
1698,3,16,36,0,28,98640580
